gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000020688_Ccdc51	21.62	13.54	19.41	19.40	22.28
ENSRNOG00000005397_Maea	112.03	37.36	162.39	155.75	99.14
ENSRNOG00000060990_AABR07000382.1	0.21	0.55	0.74	0.20	0.00
ENSRNOG00000059467_AABR07033564.2	2.40	1.96	0.62	1.09	3.10
ENSRNOG00000049855_AC142181.2	0.34	0.00	0.00	0.00	0.00
ENSRNOG00000029330_Ca5b	31.42	12.94	19.88	23.26	49.64
ENSRNOG00000006926_Atp6v0d2	119.19	1996.99	1669.44	1259.70	97.42
ENSRNOG00000031510_Olr896	0.00	0.00	0.00	0.21	0.00
ENSRNOG00000015689_Olr74	0.00	0.00	0.00	0.11	0.00
ENSRNOG00000050742_Dnmbp	4.92	2.27	4.15	3.39	5.54
ENSRNOG00000008447_Tmem132d	0.07	0.18	0.00	0.23	0.00
ENSRNOG00000059458_Tbc1d22b	2.27	0.34	4.56	3.75	1.91
ENSRNOG00000046759_Olr1460	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000199_Dppa5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014720_Srbd1	6.77	2.16	7.13	6.48	6.01
ENSRNOG00000013152_Arhgap10	1.97	0.36	1.04	2.07	2.49
ENSRNOG00000005081_Fbxl20	1.88	0.65	6.51	12.68	2.77
ENSRNOG00000010719_Exosc10	26.04	3.57	30.50	23.26	24.91
ENSRNOG00000051751_AABR07034729.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015488_Tead1	0.85	0.15	0.14	0.79	0.26
ENSRNOG00000058407_AABR07047823.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005426_Snupn	24.64	18.97	19.48	21.29	20.74
ENSRNOG00000044880_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054383_AABR07056509.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030371_Mt-co2	34121.23	55187.71	25610.51	23926.35	38208.89
ENSRNOG00000021442_Hddc2	21.84	39.50	25.36	19.43	17.20
ENSRNOG00000059246_AABR07059153.1	2.42	0.00	0.00	0.00	0.00
ENSRNOG00000057837_AABR07017236.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048861_LOC498122	20.01	32.26	34.02	28.46	15.61
ENSRNOG00000054641_AC142458.1	10.49	0.00	9.71	0.00	8.31
ENSRNOG00000057024_AABR07024722.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012240_Supt6h	5.35	0.98	6.61	6.48	6.21
ENSRNOG00000000704_Cmklr1	0.21	0.00	0.14	0.18	1.22
ENSRNOG00000039754_Rab7b	0.03	0.00	0.16	0.06	0.17
ENSRNOG00000008427_Necap2	69.48	26.77	61.36	71.96	52.69
ENSRNOG00000005522_Sh3yl1	50.96	79.82	75.49	53.28	48.29
ENSRNOG00000003778_Opn3	1.46	2.07	1.64	3.06	2.53
ENSRNOG00000035534_Mir128-1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029173_AABR07053716.1	0.00	0.00	1.99	0.00	0.00
ENSRNOG00000019390_Klhl40	0.00	0.00	0.00	0.03	0.00
ENSRNOG00000057278_AC113837.6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002469_Trim7	0.17	0.00	0.20	0.22	0.09
ENSRNOG00000008622_Creb5	0.47	0.00	0.00	0.00	0.05
ENSRNOG00000031947_AABR07071986.1	11.09	66.86	16.64	14.21	42.97
ENSRNOG00000017286_Ephx2	72.60	14.25	1.76	20.40	44.59
ENSRNOG00000058301_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058431_AABR07040282.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047455_Cdhr3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028335_Fat4	0.02	0.00	0.07	0.17	0.02
ENSRNOG00000009990_Zranb2	34.99	32.85	39.57	35.00	26.82
ENSRNOG00000043037_Zfp770	6.35	0.34	2.20	3.14	6.66
ENSRNOG00000056750_Olr678	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021771_Trim29	0.03	0.08	0.02	0.00	0.00
ENSRNOG00000060381_Col15a1	0.56	0.17	1.48	0.87	1.47
ENSRNOG00000054662_AABR07013453.1	0.00	2.39	5.77	6.58	0.00
ENSRNOG00000054020_AABR07001018.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061406_AABR07007799.1	0.00	0.00	0.45	0.00	0.00
ENSRNOG00000048733_Nup62	22.17	5.79	16.77	14.85	16.76
ENSRNOG00000053529_AABR07025757.1	0.00	0.00	0.00	0.09	0.00
ENSRNOG00000059299_AABR07036067.1	0.52	1.36	0.19	0.71	0.09
ENSRNOG00000003028_Dnah17	0.08	0.00	0.00	0.03	0.00
ENSRNOG00000048186_F2rl3	0.07	0.04	0.01	0.20	0.11
ENSRNOG00000008578_Cdk16	8.41	6.13	16.86	29.66	9.11
ENSRNOG00000048440_RGD1561998	0.07	0.00	0.00	0.00	0.00
ENSRNOG00000052621_AABR07033470.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001713_LOC100360218	27.78	12.33	46.18	28.06	26.37
ENSRNOG00000052777_AABR07066114.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015800_Elmo3	24.35	8.98	35.29	31.44	23.81
ENSRNOG00000050375_Olr246	0.22	0.00	0.00	0.00	0.00
ENSRNOG00000008971_Hnf4g	0.72	0.39	0.12	0.38	0.17
ENSRNOG00000011413_Scp2	269.79	334.63	302.96	240.64	246.95
ENSRNOG00000061503_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000044590_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001184_Pknox1	4.25	1.28	4.87	5.20	4.24
ENSRNOG00000058803_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019150_Polb	24.92	12.75	28.16	23.42	21.99
ENSRNOG00000029333_Echdc2	14.08	37.12	21.36	29.84	7.40
ENSRNOG00000012677_AABR07065598.1	0.00	0.00	0.00	1.31	1.11
ENSRNOG00000054277_Capsl	0.00	49.28	22.01	13.46	0.09
ENSRNOG00000016309_Rgp1	4.24	1.43	3.29	3.59	2.61
ENSRNOG00000020827_Cyp2g1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011081_Serpina7	0.00	0.00	0.04	0.00	0.00
ENSRNOG00000057266_Rnase1	0.00	0.00	0.00	0.67	0.00
ENSRNOG00000018870_Hapln2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046796_Olr1124	0.11	0.00	0.00	0.22	0.00
ENSRNOG00000049757_LOC689039	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000566_Pcbd1	261.61	181.54	109.39	68.99	275.79
ENSRNOG00000014013_Map4k4	0.45	2.68	1.69	2.37	0.81
ENSRNOG00000042751_AABR07038556.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015528_Pja2	57.67	14.42	69.27	52.77	52.31
ENSRNOG00000031335_Ankrd37	5.84	10.45	6.71	5.52	7.53
ENSRNOG00000012081_Txn1	793.78	1445.60	606.64	674.56	729.71
ENSRNOG00000055377_AABR07010550.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054290_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050995_AABR07002774.4	1.48	0.00	0.44	0.64	0.55
ENSRNOG00000057285_AABR07021544.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051509_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031540_LOC100362384	7.34	7.94	6.41	9.65	14.07
ENSRNOG00000001989_Alcam	9.39	10.72	28.78	26.53	12.53
ENSRNOG00000054354_AABR07052923.1	0.00	0.47	0.00	0.00	0.00
ENSRNOG00000014866_Pign	8.87	0.07	3.46	2.57	11.39
ENSRNOG00000059011_AABR07063751.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024523_Dnai2	0.03	0.00	0.00	0.03	0.00
ENSRNOG00000059945_AABR07037523.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057044_Garnl3	0.38	0.78	0.56	1.06	2.13
ENSRNOG00000031067_Si	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052065	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031443_Havcr2	0.00	0.00	0.05	0.00	0.00
ENSRNOG00000054580_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058140_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001298_Slc5a4b	0.00	0.00	0.04	0.04	0.00
ENSRNOG00000011262_Bicra	0.37	0.58	0.62	1.11	0.43
ENSRNOG00000021067_Fxyd7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060221_Olr1329	0.45	0.00	0.00	0.22	0.00
ENSRNOG00000013202_Akap7	0.28	0.61	0.42	0.73	0.47
ENSRNOG00000029594_AABR07064000.1	1.70	12.61	1.90	2.46	2.49
ENSRNOG00000005287_Syne3	1.88	0.00	0.00	0.08	1.12
ENSRNOG00000036794_Asb16	0.12	0.21	0.02	0.22	0.00
ENSRNOG00000059558_AABR07062344.2	0.40	0.87	0.24	1.06	0.67
ENSRNOG00000058372_Ac1576	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008930_Tnfsf15	5.94	11.23	23.48	8.78	5.13
ENSRNOG00000019533_Klhl3	9.35	0.48	3.15	2.62	6.90
ENSRNOG00000051677_AABR07060222.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047017_AABR07016873.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054050_AABR07011934.1	0.00	0.00	0.00	0.24	0.00
ENSRNOG00000003269_Atp6v0e1	631.52	3076.89	1267.18	1257.97	526.29
ENSRNOG00000060202_LOC108348110	0.00	0.00	0.65	0.00	0.00
ENSRNOG00000058153_AABR07013202.1	9.21	0.62	13.97	20.81	8.47
ENSRNOG00000056146_AABR07033925.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030633_Lmf2	18.91	7.06	21.61	29.08	15.99
ENSRNOG00000053261	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045932_Olr1391	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059367_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048222_Nlrc5	0.13	0.00	0.09	0.05	0.15
ENSRNOG00000031648_Olr340	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061871_Hoxa9	0.57	0.00	0.51	1.46	0.32
ENSRNOG00000052572_Aff2	0.03	0.00	0.00	0.03	0.00
ENSRNOG00000030649_AABR07031138.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051073_AABR07040953.1	0.11	0.05	0.00	0.00	0.00
ENSRNOG00000014285_Ssh2	1.13	0.85	4.76	3.62	1.26
ENSRNOG00000056679_AABR07026972.1	0.75	0.00	0.00	0.00	0.00
ENSRNOG00000055166_AABR07001382.2	2.77	0.00	0.00	1.14	4.50
ENSRNOG00000008218_Atp6v0e2	93.65	40.67	83.25	93.99	88.73
ENSRNOG00000016134_Msh6	3.19	5.76	3.14	5.27	3.59
ENSRNOG00000052329_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057577	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033490_Vsig2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003545_Uchl5	48.78	26.99	37.16	35.10	44.43
ENSRNOG00000021232_Ddrgk1	81.53	41.90	73.86	66.66	95.55
ENSRNOG00000060326_AABR07003398.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010636_Coa7	16.15	15.44	8.32	7.80	13.07
ENSRNOG00000053308_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047003_AABR07066693.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060356_Kif15	0.68	0.70	1.21	0.87	0.70
ENSRNOG00000042369_RGD1564614	0.00	0.00	0.00	0.08	0.00
ENSRNOG00000054823_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057212_AABR07043271.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047983_AC111413.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025155_Lmtk2	1.54	1.20	2.42	2.23	2.20
ENSRNOG00000041300_Mir874	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000044314_Mir3084c	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003464_Hid1	21.10	2.37	10.14	7.80	15.43
ENSRNOG00000024506_LOC500475	0.64	0.04	0.40	0.23	0.09
ENSRNOG00000048837_LOC102554121	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020016_Lamtor1	184.36	350.72	169.50	220.35	169.76
ENSRNOG00000017571_Ndufa2	893.23	2207.62	757.33	774.09	848.72
ENSRNOG00000052141_Rps10	158.37	511.43	147.13	142.20	141.50
ENSRNOG00000047457_AABR07071765.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054325_AABR07004397.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022609_Mrps10	4.69	2.69	2.28	6.25	3.22
ENSRNOG00000010179_AABR07052795.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056830_AABR07061057.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026108_Tcof1	4.94	0.88	3.31	2.36	4.49
ENSRNOG00000052243_AC243568.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053782_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015578_Tnk1	6.49	0.07	9.31	6.24	4.23
ENSRNOG00000052818_AABR07012492.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008714_Svs1	0.00	0.00	0.00	0.08	0.00
ENSRNOG00000007231_Spam1	0.04	0.00	0.00	0.04	0.00
ENSRNOG00000014783_Pgghg	12.26	0.42	8.93	10.53	7.97
ENSRNOG00000014870_Slc13a5	0.00	0.04	0.09	0.30	0.00
ENSRNOG00000053489_AABR07026544.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010601_Srpk2	13.45	17.03	20.70	22.84	12.10
ENSRNOG00000010802_Ube3d	4.92	2.60	3.39	7.43	3.46
ENSRNOG00000011052_Gars	18.83	17.86	76.74	82.91	12.36
ENSRNOG00000057176_Olr1660	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016279_Zfp865	7.06	1.13	3.95	5.16	6.25
ENSRNOG00000057634_AABR07026032.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052229_LOC103690289	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048924_Islr	1.61	0.31	0.00	0.56	9.60
ENSRNOG00000001628_Pcp4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011269_Sult1c3	7.56	0.00	0.00	5.12	3.61
ENSRNOG00000056770_AABR07002875.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051555_AABR07033270.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054231_AABR07064578.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051153_AABR07039027.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001707_Vwa5b2	0.00	0.00	0.00	0.05	0.05
ENSRNOG00000061845_Cttnbp2	0.07	0.00	0.04	0.04	0.38
ENSRNOG00000004356_Lrrc52	0.06	0.00	0.11	0.06	0.00
ENSRNOG00000054845_AABR07000990.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042455_Tlr12	0.35	0.19	0.03	0.27	3.81
ENSRNOG00000042978_Ncald	15.08	13.75	44.19	30.16	14.16
ENSRNOG00000020239_Capn15	1.58	0.64	3.15	4.84	0.83
ENSRNOG00000048567_Ankmy1	0.15	0.00	0.55	0.25	0.62
ENSRNOG00000048427_AABR07024825.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042322_Pcdhga4	0.19	0.00	0.37	0.06	0.03
ENSRNOG00000060475_AABR07001555.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056722_AABR07016578.3	4.42	1.96	0.89	0.86	1.20
ENSRNOG00000028302_Smarcb1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001645_Filip1l	0.26	0.07	0.18	0.30	0.92
ENSRNOG00000037289_Iqcf1	0.00	0.00	0.17	0.00	0.00
ENSRNOG00000012804_C1qc	27.24	4.87	14.24	6.66	34.87
ENSRNOG00000048669_Olr780	0.30	0.00	0.00	0.44	0.09
ENSRNOG00000006209_Mbd6	0.33	1.62	1.12	1.71	0.55
ENSRNOG00000056849_Kantr	2.22	2.92	4.03	2.60	1.50
ENSRNOG00000034107_LOC681282	23.28	21.43	24.62	26.08	19.69
ENSRNOG00000052489_AABR07070355.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055703_AABR07059322.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002905_Ccdc103	3.10	2.71	2.15	2.25	5.71
ENSRNOG00000060294_AC106191.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053645_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058843_AABR07049508.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051188_AABR07072152.1	0.33	0.04	0.10	0.82	0.20
ENSRNOG00000061102_Taf9b	24.33	10.77	22.24	21.60	19.44
ENSRNOG00000058668_AABR07003302.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009848_Il18	2.42	0.94	0.99	0.79	2.36
ENSRNOG00000013741_Ube2d3	309.03	322.73	512.37	413.15	245.82
ENSRNOG00000019175_Ercc6l2	8.76	7.15	9.26	8.53	7.02
ENSRNOG00000022391_Zfp711	1.02	1.09	0.73	0.18	0.42
ENSRNOG00000046889_Dbi	1528.18	4456.25	1381.05	1262.29	1418.52
ENSRNOG00000058144_AABR07041778.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059884_RNaseP_nuc	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046041_Olr1171	0.00	0.00	0.20	0.00	0.00
ENSRNOG00000019046_Reg4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054194_AABR07018116.1	0.00	3.29	2.24	0.00	0.16
ENSRNOG00000021013_Stx3	7.88	6.98	14.38	15.50	5.78
ENSRNOG00000059151_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011831_Nudt18	9.74	4.54	20.99	11.56	6.68
ENSRNOG00000010812_Osbpl6	1.38	0.79	0.48	0.47	1.38
ENSRNOG00000061084_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057498_AABR07063724.1	0.45	0.00	0.22	0.00	0.25
ENSRNOG00000050820_Olr1369	2.01	0.00	0.00	0.98	0.09
ENSRNOG00000055614_AABR07004241.1	0.78	0.00	0.00	0.00	0.96
ENSRNOG00000049197_Olr267	0.67	0.00	0.00	0.22	0.00
ENSRNOG00000013866_Usp49	0.04	0.10	0.09	0.45	0.04
ENSRNOG00000012281_Adh6a	0.00	0.00	0.17	0.00	0.00
ENSRNOG00000007147_Cyp46a1	0.07	0.07	0.00	0.26	0.11
ENSRNOG00000008244_LOC690035	2.94	2.31	3.73	2.71	2.40
ENSRNOG00000006553_Bnc2	0.46	0.02	0.03	0.09	2.43
ENSRNOG00000055177	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053393_AABR07025937.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015673_Olr70	0.11	0.00	0.00	0.00	0.00
ENSRNOG00000061316_Ulbp1	0.05	0.01	0.03	0.00	0.11
ENSRNOG00000053482_AABR07058484.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051473_AABR07045570.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033972_Defb50	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033729_LOC102556967	6.34	0.87	5.94	3.65	7.34
ENSRNOG00000051342_AABR07017296.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013947_Rabl2	21.10	19.46	23.62	23.63	21.68
ENSRNOG00000018373_Tln2	3.77	0.00	0.52	0.62	2.18
ENSRNOG00000022660_Ccdc73	0.04	0.00	0.02	0.11	0.14
ENSRNOG00000053979_Egf	3383.91	0.00	0.94	8.91	3095.46
ENSRNOG00000003991_Ankar	0.02	0.00	0.00	0.00	0.00
ENSRNOG00000040101_AABR07026805.2	0.00	0.00	1.94	0.00	0.00
ENSRNOG00000061459_AC114070.2	0.00	0.00	0.20	0.44	0.00
ENSRNOG00000013729_RGD1306271	0.33	0.19	0.31	0.73	0.29
ENSRNOG00000057181_AABR07053513.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020723_Pten	2.68	8.62	3.83	8.28	3.99
ENSRNOG00000014048_Cyld	11.60	2.32	14.10	9.94	9.39
ENSRNOG00000054393_AABR07043883.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052842_Olr17	0.00	0.00	0.00	0.11	0.00
ENSRNOG00000021158_Nudt22	43.69	68.87	37.25	37.46	27.99
ENSRNOG00000053080_U1	0.00	0.00	0.00	18.05	0.00
ENSRNOG00000024636_Gpr85	0.11	0.00	0.17	0.03	0.21
ENSRNOG00000055060_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007117_Cluap1	42.23	30.51	34.74	25.34	39.82
ENSRNOG00000053359_AABR07017781.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003402_Stx6	3.36	2.14	13.24	10.96	3.42
ENSRNOG00000051002_LOC108348139	40.52	12.13	14.37	7.57	41.39
ENSRNOG00000043690_AABR07065150.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046395_AABR07006576.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014214_Rpl27a	56.42	231.88	64.04	58.63	62.31
ENSRNOG00000041393_AABR07052554.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000777_RT1-S3	12.76	5.21	9.29	9.14	49.09
ENSRNOG00000058547_AABR07022834.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048088_Mest	0.71	0.57	0.00	0.10	0.00
ENSRNOG00000051108_AABR07004244.1	0.33	0.00	0.00	0.00	0.00
ENSRNOG00000062259_AABR07059364.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003059_Optc	0.18	0.00	0.00	0.00	0.00
ENSRNOG00000059154_SNORD116	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017953_Gfod2	5.21	1.12	6.24	8.39	4.03
ENSRNOG00000017321_Trub1	4.81	3.08	3.11	2.80	3.89
ENSRNOG00000046171_AABR07035839.1	1.52	0.42	0.28	0.59	5.05
ENSRNOG00000006440_Ift27	27.88	59.70	30.72	35.47	25.91
ENSRNOG00000035606_Mir3554	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027871_Rapgefl1	1.55	0.23	0.33	1.49	1.90
ENSRNOG00000061032_AC133316.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051487_Kremen1	0.92	0.22	2.47	2.39	0.84
ENSRNOG00000048562_AC109542.1	7.36	20.76	7.69	16.05	8.12
ENSRNOG00000012274_Ddi2	2.60	2.66	2.42	1.92	3.75
ENSRNOG00000046546_LOC103689954	0.00	0.00	0.45	0.00	0.70
ENSRNOG00000006950_Padi3	0.00	0.00	0.00	0.02	0.00
ENSRNOG00000024135_Zmat1	2.99	4.93	9.73	9.43	2.79
ENSRNOG00000023668_Scyl1	40.40	35.91	48.15	31.48	28.77
ENSRNOG00000056695_AABR07072030.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054466_AABR07001207.1	0.33	0.45	0.03	0.18	0.15
ENSRNOG00000059442_Pde12	1.84	2.54	5.44	7.80	2.34
ENSRNOG00000061427_AABR07011997.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017019_Lmx1b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037709_Armcx1	2.33	0.91	2.10	0.98	1.68
ENSRNOG00000044990_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051887_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053501_AABR07065265.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050126_Olr1525	0.32	0.91	0.00	0.95	0.00
ENSRNOG00000003734_AABR07041600.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020805_Sost	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051204_Dop1b	0.53	0.13	0.84	0.62	0.43
ENSRNOG00000001311_Rab36	0.52	1.04	0.46	2.25	0.37
ENSRNOG00000058491_AABR07017104.2	0.09	0.00	0.00	0.00	0.00
ENSRNOG00000004440_Fignl1	1.94	0.05	1.44	1.59	1.00
ENSRNOG00000017612_Vps35	126.92	54.39	121.76	92.11	119.57
ENSRNOG00000054366_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020246_Myl9	10.17	78.38	17.35	16.79	28.94
ENSRNOG00000033466_Apon	0.00	0.00	0.13	0.00	0.00
ENSRNOG00000033881_Insyn2a	0.42	0.08	0.42	0.96	0.59
ENSRNOG00000003342_AABR07037798.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053159_AABR07022162.1	0.07	0.00	0.00	0.00	0.06
ENSRNOG00000050460_AABR07017936.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054279_AABR07011991.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055176_AC094647.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005054_Prox2	0.09	0.13	0.04	0.37	0.04
ENSRNOG00000012106_Dnaja4	2.23	0.47	4.07	7.76	2.21
ENSRNOG00000001971_Bbx	11.99	5.23	25.75	24.30	13.81
ENSRNOG00000035528_Mir3595	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046940_AABR07061874.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023269_AABR07021759.1	0.78	1.10	0.86	0.63	0.37
ENSRNOG00000056212_Flt3lg	1.17	0.08	1.39	0.92	0.76
ENSRNOG00000054942_AABR07011088.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016813_Tia1	4.32	2.08	5.29	4.74	5.48
ENSRNOG00000025369_AABR07055668.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051699_Zdhhc4	79.06	98.93	53.71	50.80	58.90
ENSRNOG00000061476_Olr1325	0.23	0.00	0.00	0.00	0.00
ENSRNOG00000053898_AABR07013208.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012795_Cables1	1.05	1.27	0.71	1.03	1.18
ENSRNOG00000026374_AABR07044311.1	0.00	1.02	0.00	1.54	1.54
ENSRNOG00000021882_Tmed9	69.65	61.05	98.17	68.30	75.10
ENSRNOG00000042879_Cep192	4.97	0.87	5.35	4.16	4.82
ENSRNOG00000053021_AABR07070341.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055310_Olr276	0.22	0.00	0.00	0.00	0.00
ENSRNOG00000045370_AABR07054120.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024945_Dusp18	4.68	1.60	5.16	5.84	4.73
ENSRNOG00000014010_Gfra2	0.00	0.05	0.00	0.05	0.61
ENSRNOG00000053390_AABR07059249.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001708_Dvl3	3.59	2.25	5.43	9.48	3.48
ENSRNOG00000061641_SNORA70	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016559_Tm2d2	131.17	122.42	120.12	130.62	149.01
ENSRNOG00000056017_Bcl7a	11.92	3.74	3.78	7.37	10.87
ENSRNOG00000013538_Capza1	48.66	15.12	63.26	52.18	41.69
ENSRNOG00000056156_Maco1	1.29	1.93	1.10	3.01	1.54
