WaveLength	#38-1_T	#38-1_C	#38-10_T	#38-10_C	#38-11_T	#38-11_C	#38-12_T	#38-12_C	#38-13_T	#38-13_C	#38-14_T	#38-14_C	#38-15_T	#38-15_C	#38-16_T	#38-16_C	#38-17_T	#38-17_C	#38-18_T	#38-18_C	#38-19_T	#38-19_C	#38-2_T	#38-2_C	#38-20_T	#38-20_C	#38-21_T	#38-21_C	#38-22_T	#38-22_C	#38-23_T	#38-23_C	#38-24_T	#38-24_C	#38-25_T	#38-25_C	#38-26_T	#38-26_C	#38-27_T	#38-27_C	#38-28_T	#38-28_C	#38-29_T	#38-29_C	#38-3_T	#38-3_C	#38-30_T	#38-30_C	#38-4_T	#38-4_C	#38-5_T	#38-5_C	#38-6_T	#38-6_C	#38-7_T	#38-7_C	#38-8_T	#38-8_C	#38-9_T	#38-9_C
1029.796000	1242.459722	1709.144225	316.585324	600.748198	660.516854	505.822762	438.817337	977.299246	573.133453	819.424652	812.674549	883.437768	545.947766	683.019465	404.501850	467.319300	196.553895	917.874662	836.023319	717.996530	938.159946	630.817063	1295.647558	1921.113188	738.779763	733.334731	698.821112	630.110850	623.372329	1517.053643	651.915244	1063.416680	944.054769	1418.587459	678.293513	641.333895	452.910984	587.957375	792.716067	934.905826	430.835049	889.718018	456.697303	456.697303	367.276515	631.112408	567.923423	567.923423	494.248255	819.343705	438.962907	775.875095	523.221123	729.870379	144.762112	1032.051387	1041.925980	710.971403	720.931026	759.330698
1030.928000	1242.459722	1709.144225	368.960446	650.242673	713.397594	569.265651	449.571462	976.920287	614.156039	829.355249	868.035258	920.867940	578.343453	745.476257	411.890623	471.682649	204.621000	961.320943	843.455100	717.996530	1016.186952	651.777441	1295.647558	1921.113188	831.705234	822.664959	741.782814	664.465266	631.386245	1532.795895	658.267942	1063.416680	967.503814	1415.672239	690.530557	615.006101	494.894853	612.140281	849.455438	1051.232811	433.730572	892.854899	481.747370	481.747370	428.037177	684.996037	607.076933	607.076933	553.406419	913.432295	450.473369	859.304624	586.894671	837.732281	143.838982	1075.107283	1081.649792	716.931752	781.557521	797.099968
1032.060000	1242.459722	1709.144225	370.918002	653.610074	713.397594	569.265651	444.991316	975.651212	611.697245	809.929561	868.035258	916.799808	576.179692	752.868805	408.871024	463.237177	207.698316	967.051106	843.455100	717.996530	1016.186952	649.117681	1295.647558	1921.113188	837.511252	824.152410	741.782814	664.465266	631.386245	1532.795895	657.270583	1063.416680	955.787086	1409.075040	687.747384	583.676755	494.894853	612.140281	848.466789	1061.391459	433.730572	892.854899	481.747370	481.747370	432.747905	684.996037	607.076933	607.076933	553.406419	913.432295	450.906478	871.880445	599.362852	841.455714	142.758204	1080.429777	1081.649792	716.931752	781.557521	807.730747
1033.192000	1242.459722	1709.144225	370.918002	653.610074	713.397594	569.265651	439.838105	974.160420	594.805749	783.922964	852.777811	912.432467	574.303076	752.868805	388.826530	453.613984	208.610357	967.051106	843.455100	711.356943	1016.186952	646.111154	1295.647558	1921.113188	837.511252	824.152410	741.782814	664.465266	631.386245	1532.795895	653.626535	1054.067364	946.465445	1398.650661	679.917140	556.057486	494.894853	612.140281	847.289751	1061.391459	432.576636	892.854899	481.747370	481.747370	432.747905	683.609955	607.076933	607.076933	552.616459	913.432295	445.571476	871.880445	599.362852	841.455714	141.582206	1080.429777	1081.649792	716.931752	781.557521	807.730747
1034.324000	1155.385345	1450.002073	370.918002	632.959153	708.187808	569.265651	434.203807	888.834840	585.190875	700.259685	794.446103	857.440346	547.411170	710.789389	368.642966	443.213712	209.270162	927.365834	733.457421	613.289460	992.273061	621.095495	1151.521492	1553.594771	837.511252	823.058975	737.956205	659.736946	614.473044	1414.736065	644.121496	905.531470	938.373652	1323.303672	669.852115	535.709886	494.894853	611.938751	839.373509	1061.391459	422.100457	812.286741	478.913897	478.913897	432.747905	641.051625	604.944506	604.944506	536.318785	909.315519	439.896635	871.880445	599.362852	841.455714	140.331602	1047.301043	1049.318322	693.377032	741.446896	751.810397
1035.456000	917.390580	1068.178991	338.444960	530.258746	627.732467	489.972848	420.588362	736.517106	518.869581	597.837478	676.134455	719.723089	459.790505	586.430150	338.303506	431.544032	209.668461	751.334835	564.979368	481.666476	826.161251	503.830321	813.373706	1091.654299	771.313985	735.848127	624.461702	543.747212	502.334659	1148.547036	521.688766	666.191191	882.530258	1109.700042	651.118739	506.507864	470.550969	533.594850	731.193896	971.083675	362.057034	622.358566	403.992206	403.992206	397.418956	536.793399	518.291526	518.291526	440.205518	768.462290	433.896538	844.500693	561.947989	720.175308	139.022132	907.865014	845.922336	550.221516	634.926617	648.702068
1036.588000	667.237466	767.603125	261.284935	419.473997	468.341367	357.694363	394.495319	568.312765	432.357915	483.054099	511.057679	552.278148	335.409857	463.127330	302.227105	406.861259	203.721192	581.031889	421.204216	368.316330	608.710522	371.244962	584.934716	754.415998	632.723077	582.640706	507.236530	410.353504	375.714468	892.711720	382.772532	480.815482	796.554494	851.603893	612.840618	478.151240	412.556912	440.488304	582.239064	785.335283	293.594883	454.042681	317.362842	317.362842	311.883518	388.181892	420.030591	420.030591	327.347358	572.962336	412.956179	743.583022	477.303496	535.024780	137.613976	715.968576	634.631725	422.854276	472.767481	514.633915
1037.720000	476.091404	561.191145	216.893631	320.813426	327.676946	245.426889	364.287646	454.737137	352.425806	393.868523	415.555658	403.068063	249.374082	376.558344	266.478589	378.751162	195.844829	420.235755	331.834092	304.255504	427.572389	281.082769	464.581668	544.740059	494.377866	437.477455	394.716835	295.734822	279.827590	676.757860	262.634016	362.358946	696.203076	647.417396	568.480871	448.792625	350.766772	353.274685	461.123297	611.813683	234.737178	331.886290	247.079750	247.079750	244.596772	263.642000	324.440094	324.440094	236.630387	407.250037	388.169213	635.370027	394.878549	380.808406	136.119532	549.771684	448.607811	308.181677	351.497189	410.278889
1038.852000	382.208128	407.242087	211.699549	281.318530	259.697202	231.727328	332.470579	438.167067	319.471881	349.885514	372.375947	350.711053	244.740890	329.567159	240.786261	348.571611	187.095339	328.728083	294.633113	295.423400	381.121128	275.350408	347.893064	426.516338	409.223388	366.857570	332.808182	262.262461	258.429975	516.856742	233.169756	278.423940	589.901205	563.134348	520.328246	418.140205	303.107854	308.437046	408.967308	509.414463	204.178130	302.999014	227.439716	227.439716	220.607149	234.708906	264.853274	264.853274	215.254005	352.669815	361.127667	552.385374	350.531094	363.922606	134.502576	497.125169	354.929316	264.678248	351.497189	357.209279
1039.984000	355.112493	389.898610	206.553938	259.521274	246.624647	229.581002	302.065319	421.773072	286.909528	304.252579	329.942306	304.475368	240.981176	301.552719	214.791244	317.942981	178.450096	289.452738	289.841622	294.730271	368.840294	271.039552	339.071582	409.659060	329.358436	298.501548	287.822055	242.964170	237.219810	415.700798	204.447229	257.868837	484.629758	455.474539	472.278503	387.824369	255.062516	266.559932	370.432221	437.053643	177.740979	288.570499	206.382099	206.382099	199.061061	229.012714	225.477248	225.477248	211.424510	332.778624	333.689749	470.157733	312.778021	351.957984	132.791168	473.027347	332.977622	244.938837	351.497189	325.379034
1041.116000	347.840194	388.042738	206.055198	234.796673	242.622992	221.322990	273.707039	404.560925	254.454191	259.615718	277.797191	259.350326	238.489850	282.792416	191.683091	288.033233	170.026136	276.487180	284.485389	286.877132	346.539769	256.381105	336.839800	409.659060	253.478446	246.248433	252.015724	228.980113	208.473020	364.662479	176.212456	235.713701	385.783268	407.176713	427.036230	360.108834	209.125986	232.969231	341.863160	386.557449	155.166425	280.768123	189.619099	189.619099	179.119398	226.784057	193.431689	193.431689	210.229719	325.413059	307.104338	392.083464	278.213670	336.987844	130.958166	454.536904	328.361304	239.679458	348.396372	303.216201
1042.248000	347.840194	387.613449	200.123293	215.016423	238.797796	213.253723	246.464873	365.928816	224.237185	231.782236	243.792639	224.257672	230.880614	266.283110	166.482925	261.007465	163.065828	264.453835	279.340904	280.946101	324.875371	249.949748	335.294080	409.659060	187.826121	190.831565	222.415238	208.091485	191.240375	329.429103	140.837733	215.051991	308.304851	350.283174	389.690102	336.579199	171.063373	199.758391	318.026306	340.559215	136.738990	261.603403	170.236007	170.236007	178.732953	226.636447	168.659612	168.659612	211.408315	318.516622	283.876740	330.739908	251.885133	310.733486	129.044499	427.594684	324.875223	236.937501	342.867451	287.547295
1043.380000	352.447220	386.698789	199.104198	205.431770	238.984566	213.889419	230.580840	357.479854	215.632811	225.299549	227.857404	204.524278	228.554637	254.274378	153.205465	239.014612	159.752014	263.996238	283.241279	286.602604	324.911576	246.791863	341.201579	420.647814	160.907019	171.909612	204.393282	201.332187	184.604129	286.580932	131.142595	208.362992	278.975497	317.742500	367.609583	320.188756	154.022899	187.158377	303.412047	303.544822	127.708565	253.070097	169.122616	169.122616	177.426452	234.563920	158.268912	158.268912	221.013649	322.419967	266.445081	302.802833	244.147673	305.728252	127.066995	421.431336	324.481109	233.279740	342.867451	284.534557
1044.512000	361.239943	394.157822	199.104198	201.018532	245.401111	217.734142	223.597847	352.152830	210.928288	211.921786	227.857404	193.972999	226.806272	229.766239	139.787170	221.756823	158.211885	277.522091	291.841568	288.493696	327.021741	243.921196	352.884294	436.609727	154.067634	156.186389	188.832255	186.779142	184.604129	241.371531	129.072380	198.421354	276.915178	300.346897	360.885801	309.686960	154.022899	181.221058	286.589165	275.999956	123.013169	232.111095	161.734806	161.734806	169.703584	234.147185	144.760334	144.760334	244.033139	324.908948	255.706847	300.101570	240.673707	297.050280	125.057353	413.112794	325.608390	234.179581	355.387171	283.220565
1045.644000	377.304886	398.317283	180.013029	199.453807	250.372760	215.009172	213.599854	294.634458	203.646866	177.625149	178.010956	176.576092	201.045880	199.022905	124.417518	208.647094	156.143200	296.713731	290.422107	257.014891	304.817334	212.805163	374.789734	459.446572	133.225216	126.035214	173.877385	155.287908	152.123079	229.879136	99.870831	158.525696	272.665743	248.617863	353.346152	298.327645	149.123056	166.860761	256.857737	250.815234	110.022300	179.328016	143.227052	143.227052	161.913168	223.101215	137.749615	137.749615	261.392027	323.321633	247.398809	287.534438	231.840605	245.069177	122.950977	390.137209	347.960737	235.476169	340.226227	289.525604
1046.776000	384.691899	399.990785	166.867859	199.453807	256.042484	215.127790	205.919853	275.687721	202.791064	185.002681	155.652248	175.160717	198.281520	196.751709	114.526897	195.822380	154.212787	316.795066	291.402492	249.597037	300.216642	198.486944	394.733580	478.494933	133.225216	126.035214	173.877385	155.287908	152.123079	229.879136	99.870831	158.051382	267.703580	241.410881	345.427395	286.828479	149.123056	166.860761	246.763004	249.864598	110.022300	179.227628	143.227052	143.227052	169.863123	228.701644	138.027362	138.027362	264.003134	323.321633	239.217354	294.083091	231.840605	244.873999	120.842366	384.542336	365.143256	244.253747	335.443519	289.525604
1047.908000	385.913277	410.060168	164.528455	203.426748	278.188141	220.228450	196.521754	276.177243	207.119050	200.095529	165.044720	176.363723	196.070304	199.164942	106.112746	183.332874	154.176211	325.834852	292.357916	249.597037	306.441454	196.241702	405.478892	502.335093	148.512354	136.690660	180.478844	157.488471	156.247764	236.876388	105.416254	156.917816	287.085029	253.214921	346.511226	281.911243	157.934975	174.179681	249.382817	253.929693	114.882774	179.227628	150.903133	150.903133	179.706214	225.662701	146.215279	146.215279	264.003134	323.321633	233.214016	306.724759	237.983814	245.942376	118.792599	382.290429	382.622222	247.290839	335.443519	293.184708
1049.040000	382.514913	420.776614	165.418139	220.559770	318.942678	244.857481	194.206523	277.277072	223.354142	215.269975	175.163050	196.355690	204.673480	201.586150	101.422707	172.382883	154.088903	341.391644	293.317167	249.597037	322.412508	200.377553	416.962158	517.894426	166.242696	149.761824	191.170972	159.797872	161.625500	249.336870	111.324546	154.004111	310.395387	267.732302	349.126337	278.395954	168.666584	182.958922	266.038958	271.181296	120.814209	179.227628	152.821107	152.821107	190.267959	220.473496	162.471627	162.471627	272.658673	330.046930	227.555043	327.575549	239.373890	247.358477	116.757604	390.544181	407.187090	259.160112	367.449534	305.068350
1050.172000	376.833631	417.278467	171.449488	248.928680	353.506152	277.922997	193.248624	283.702275	240.308509	235.755001	183.675780	235.097258	220.684360	220.595593	98.879458	160.493551	153.861752	358.550583	302.040478	248.051593	335.570319	210.869429	425.282641	517.894426	193.493543	170.687449	211.345429	179.827221	168.611048	313.186605	130.671680	164.599458	331.347689	295.165098	349.589442	275.694258	179.550482	203.084012	282.144779	307.799521	132.699831	191.092641	165.349316	165.349316	210.435103	220.505136	189.225700	189.225700	273.011139	345.523597	222.038157	334.047791	237.339256	254.459772	114.708920	399.246397	414.786528	280.050510	396.932688	321.678375
1051.304000	363.508523	410.228322	170.836897	249.582719	353.506152	277.922997	190.974664	287.658354	241.308151	246.892239	188.317483	238.647605	220.490113	221.485937	95.534800	148.819013	151.436838	350.762815	294.155666	245.164666	335.570319	208.991799	421.677809	517.894426	201.580224	174.388770	211.345429	179.827221	169.853427	319.085170	134.910956	166.796612	333.207709	295.165098	345.214599	270.079199	179.856047	205.373404	284.580799	310.387423	134.657979	192.345467	165.340804	165.340804	213.266303	216.470107	192.641093	192.641093	258.241941	335.959605	214.531419	334.047791	236.787876	254.459772	112.690296	393.112194	414.952009	280.050510	396.932688	316.949117
1052.436000	351.728396	406.131699	168.888604	249.582719	353.506152	277.922997	187.384603	285.485087	241.146586	246.892239	188.317483	238.374303	218.226362	221.485937	90.571148	137.275566	148.838519	344.049321	288.409905	242.846129	335.570319	207.145643	413.377893	517.630953	201.591444	174.388770	211.345429	179.827221	169.853427	319.085170	134.910956	166.796612	328.911424	295.165098	338.065783	263.243815	179.856047	205.373404	282.572397	310.387423	134.657979	192.345467	165.340804	165.340804	213.266303	213.301089	192.641093	192.641093	253.857865	332.143907	206.391504	323.539766	236.787876	254.459772	110.729908	389.017336	414.952009	276.898977	396.932688	316.949117
1053.568000	341.304176	392.052812	165.747611	249.582719	351.679384	277.922997	184.134899	283.367195	239.808398	246.892239	188.317483	238.164682	216.006579	221.485937	83.184987	122.273700	146.118714	336.925784	284.776154	241.382296	331.383101	205.330756	395.345293	486.756366	200.649732	174.388770	211.345429	179.827221	169.853427	319.085170	134.910956	166.796612	325.075441	295.165098	331.045831	257.549556	178.781226	204.575959	280.453757	306.290301	134.436696	192.345467	164.377062	164.377062	213.266303	209.734266	192.641093	192.641093	251.614357	329.127138	196.295261	318.507514	235.851930	254.317461	108.849060	386.484271	404.274234	272.889383	394.840906	316.949117
1054.700000	327.932025	375.234606	159.442519	234.659114	334.921476	260.886635	176.613033	271.345472	233.210543	243.306008	176.694138	224.614333	206.388390	212.805645	73.221386	106.596205	143.302243	315.781809	270.436734	228.461230	307.777413	185.538519	365.898949	442.659869	193.565545	166.758044	191.017849	160.282974	163.581599	307.978923	124.054202	157.416192	312.467314	276.339727	317.971052	253.423015	168.013204	201.177952	263.496258	299.451380	130.126100	180.571407	156.270845	156.270845	200.189937	199.820611	185.784515	185.784515	233.869955	303.309839	184.611914	290.237037	225.838751	242.680183	107.083475	366.034391	372.118162	257.115769	360.409220	294.530643
1055.832000	305.430161	343.238404	148.483178	207.868423	296.798159	229.684840	168.933942	250.851484	214.723902	225.514875	155.222907	193.626478	185.249085	190.581197	61.728618	90.947655	138.808460	281.751394	246.297354	210.505708	273.863216	161.993311	325.665408	389.577113	171.797085	143.763442	163.187086	135.792740	146.652696	260.798445	103.161317	138.979690	287.423970	236.938718	302.219171	246.490289	151.409344	185.290730	239.400350	272.555970	118.494911	157.731586	141.063368	141.063368	180.232926	183.672300	165.441743	165.441743	212.752135	270.661855	172.372369	256.244358	213.385901	218.966361	105.473787	334.915958	331.176625	230.068823	317.541484	266.193692
1056.964000	267.610485	294.243410	138.899716	182.053188	255.758186	199.190770	162.011811	233.588798	196.956252	208.390263	137.298226	164.088420	165.694292	170.699436	51.326602	76.197745	134.288324	237.727406	216.753846	191.921448	237.407086	140.150073	277.628770	329.763807	150.309440	122.825364	136.565438	113.002422	131.432823	216.438064	84.278393	122.972033	261.604444	200.226093	287.324144	239.860223	135.413191	170.478116	215.542066	246.242150	107.564195	138.071514	127.188635	127.188635	160.760913	164.934766	145.868628	145.868628	187.554372	232.900256	161.078929	222.658007	200.130136	198.247959	104.027628	302.009919	287.110193	199.680536	275.801383	238.695557
